Sample,X,Y,Z
202,0.1585,-0.1768,1.2205
203,0.1971,-0.1763,1.1887
204,0.1006,0.0868,0.9733
205,-0.0757,0.3306,0.8164
206,-0.2493,0.3646,1.0298
207,-0.2815,0.3857,1.0014
208,-0.0672,0.1332,1.0605
209,0.1851,-0.1263,1.2543
210,0.3309,-0.1347,1.1621
211,0.0762,0.1513,0.9996
212,-0.1159,0.3593,0.8936
213,-0.1232,0.3873,0.9050
214,-0.1231,0.2580,1.1257
215,-0.0187,0.0056,1.3189
216,0.1201,-0.1310,1.3365
217,0.2117,-0.1400,1.1071
218,0.1901,-0.0264,1.0347
219,-0.0543,0.1953,0.9669
220,-0.1501,0.1667,1.1030
221,-0.0426,0.0840,1.0543
222,0.0211,0.0511,1.0200
223,0.1382,-0.0205,1.1678
224,0.0932,0.0594,1.1176
225,-0.0845,0.3334,0.9860
226,-0.1447,0.3787,0.9402
227,-0.0613,0.1747,1.1592
228,0.0380,0.0808,1.1836
229,0.0527,0.1808,1.1135
230,-0.0307,0.3161,0.9094
231,-0.0641,0.2592,0.9833
232,0.0143,0.1806,0.9758
233,0.0319,0.1896,0.9751
234,-0.0019,0.1466,1.0346
235,0.1743,-0.0447,1.1179
236,0.0657,0.0200,1.1836
237,-0.0134,0.1884,1.1077
238,0.0214,0.1948,1.0310
239,0.0121,0.1772,1.0388
240,-0.0007,0.1722,1.1431
241,0.0109,0.1558,1.1140
242,-0.0803,0.1760,1.2682
243,-0.0651,0.1857,1.2365
244,-0.0541,0.3276,1.0638
245,-0.0803,0.4296,1.0203
246,-0.0782,0.3040,1.1190
247,-0.0881,0.2034,1.1244
248,-0.0359,0.1722,1.1326
249,0.0121,0.2062,1.0254
250,0.0813,0.1345,1.0400
251,0.0331,0.2097,1.0079
252,-0.0894,0.3083,0.8515
253,-0.1118,0.1178,1.0118
254,0.0687,-0.0566,1.0891
255,0.1359,-0.0186,1.1306
256,0.1523,0.0300,1.0910
257,-0.0132,0.2038,1.0670
258,-0.2281,0.4285,0.9700
259,-0.3207,0.4128,0.9980
260,-0.0765,0.1486,0.9940
261,0.0923,-0.0914,1.2426
262,0.2158,-0.1191,1.1931
263,0.2066,-0.0353,1.1479
264,-0.0900,0.1657,1.1412
265,-0.2842,0.2974,1.0944
266,-0.1888,0.1798,0.9788
267,0.1458,-0.1074,1.0952
268,0.3334,-0.2443,1.1655
269,0.2332,-0.1973,1.2552
270,-0.0571,0.1464,1.0335
271,-0.2265,0.2437,0.9747
272,-0.0945,0.1091,1.0240
273,-0.0393,0.0161,1.0393
274,0.0791,-0.2158,1.1555
275,0.1376,-0.2988,1.1113
276,0.0609,-0.1310,0.9622
277,-0.0262,-0.0887,0.8521
278,-0.0778,-0.2009,1.0365
279,-0.0383,-0.3259,1.0052
280,0.1279,-0.5088,1.0724
281,0.1806,-0.4523,1.0496
282,0.0729,-0.3096,0.9485
283,-0.0035,-0.1580,0.9792
284,-0.1655,0.1077,0.8388
285,-0.2276,0.1384,0.9497
286,-0.1277,0.0143,1.1716
287,-0.0369,-0.2057,1.3512
288,0.0823,-0.2205,1.3242
289,0.0671,-0.1042,1.1205
290,0.1221,-0.1066,1.1293
291,-0.0004,0.1149,1.0356
292,-0.3328,0.3116,0.9346
293,-0.2369,0.1178,0.9993
294,0.1794,-0.3858,1.1036
295,0.3819,-0.5237,1.3766
296,0.2440,-0.1113,1.1165
297,-0.1414,0.3143,0.9292
298,-0.4879,0.4302,0.9474
299,-0.4021,0.3342,0.8974
300,-0.1694,0.0483,0.9385
301,0.1420,-0.3232,1.1149
302,0.4612,-0.7019,1.2822
303,0.3345,-0.4756,1.2341
304,-0.1715,0.0312,0.9089
305,-0.4203,0.1749,0.8232
306,-0.2350,-0.1023,0.8635
307,0.1927,-0.6275,1.0164
308,0.5430,-0.9133,1.1558
309,0.3850,-0.5765,1.0474
310,-0.1255,-0.0049,1.0413
311,-0.4399,0.2970,1.0864
312,-0.4308,0.2399,1.1562
313,-0.0889,-0.0858,1.0728
314,0.2170,-0.3661,1.1558
315,0.4473,-0.5175,1.1019
316,0.2642,-0.1661,1.0593
317,-0.2150,0.1653,0.9545
318,-0.3708,0.2332,1.0226
319,-0.2366,0.0558,1.0142
320,0.0074,-0.1594,1.1791
321,0.2654,-0.3591,1.0316
322,0.2009,-0.2747,1.0837
323,-0.0256,0.0013,0.9695
324,-0.1797,0.1792,1.0611
325,-0.2504,0.2480,1.0753
326,-0.2019,0.1390,1.1634
327,-0.0032,0.0134,1.0781
328,0.1238,-0.1312,1.0637
329,0.2122,-0.2332,1.1530
330,0.0858,-0.1479,0.9909
331,-0.0876,-0.0341,1.0352
332,-0.1586,-0.0701,1.0229
333,-0.0300,-0.3239,1.1799
334,0.1304,-0.3711,1.2009
335,0.1243,-0.1911,0.8641
336,0.0645,-0.1011,0.9566
337,-0.0859,0.0120,0.9747
338,-0.1626,0.0198,1.0496
339,-0.1313,-0.0641,1.1358
340,0.0184,-0.3189,1.1934
341,0.1804,-0.3840,1.1464
342,0.1295,-0.2442,0.9464
343,-0.0042,-0.0974,0.8965
344,-0.1918,-0.0211,0.9152
345,-0.1199,-0.1665,1.0637
346,0.1257,-0.3641,1.1074
347,0.1927,-0.3439,1.2200
348,-0.0031,0.0163,1.0494
349,-0.1890,0.2490,0.9382
350,-0.2480,0.1611,1.0977
351,-0.0842,-0.0077,1.0792
352,0.0021,-0.1145,1.2371
353,0.1688,-0.2863,1.1950
354,0.2033,-0.1753,1.1823
355,-0.1227,0.1813,1.0007
356,-0.3064,0.3069,0.9056
357,-0.2903,0.1661,0.8862
358,0.0149,-0.2366,1.1287
359,0.3654,-0.6709,1.3747
360,0.4124,-0.5232,1.3658
361,-0.1506,0.2326,1.0107
362,-0.5952,0.5775,0.7993
363,-0.4738,0.3826,0.9005
364,-0.1829,-0.0051,0.8506
365,0.4127,-0.7736,1.1982
366,0.7109,-0.9647,1.3144
367,0.3088,-0.2868,1.0789
368,-0.4286,0.4641,0.8488
369,-0.6151,0.5016,0.7236
370,-0.3011,0.1191,0.8583
371,0.2222,-0.5707,0.9816
372,0.7692,-1.1206,1.3254
373,0.3402,-0.6824,1.3040
374,-0.1533,0.0925,1.0134
375,-0.6014,0.5587,0.9006
376,-0.5263,0.3667,0.9457
377,-0.2053,0.1279,1.0082
378,0.1750,-0.3035,1.0714
379,0.5662,-0.9635,1.5192
380,0.4578,-0.7330,1.5381
381,-0.2224,0.2477,1.0627
382,-0.5881,0.5273,0.8492
383,-0.4635,0.2682,0.9617
384,-0.1011,-0.1203,0.8889
385,0.3760,-0.7272,1.1445
386,0.5967,-0.7797,1.2317
387,0.1321,0.0300,1.0522
388,-0.4258,0.6838,0.9329
389,-0.5383,0.7228,0.8874
390,-0.3454,0.5634,0.8299
391,-0.0291,0.1587,0.9100
392,0.5264,-0.5568,1.2041
393,0.7697,-0.8197,1.3757
394,0.3004,-0.2443,1.2009
395,-0.3907,0.4116,0.9297
396,-0.5546,0.4963,0.8273
397,-0.2502,0.0666,0.9961
398,0.1120,-0.4879,1.1335
399,0.5582,-0.9393,1.2441
400,0.4243,-0.5118,1.1646
401,-0.0978,0.0556,1.1003
402,-0.4540,0.5036,1.1004
403,-0.5933,0.5894,0.8456
404,-0.4125,0.2156,0.9999
405,0.3724,-0.7376,1.1598
406,0.9410,-1.2767,1.3765
407,0.6028,-0.6140,1.1131
408,-0.2961,0.2138,0.8809
409,-0.6348,0.4788,0.9099
410,-0.4727,0.3083,0.9026
411,0.0176,-0.2914,1.0864
412,0.5789,-0.8485,1.1794
413,0.5449,-0.7021,1.1577
414,0.0378,-0.1418,1.1284
415,-0.3654,0.2429,0.9849
416,-0.4002,0.3522,1.0150
417,-0.2553,0.2897,0.8670
418,0.1240,-0.2686,0.9499
419,0.4154,-0.6044,1.2051
420,0.3755,-0.3674,0.9587
421,-0.0574,-0.0403,1.1666
422,-0.1934,0.1308,1.0602
423,-0.2084,0.2583,1.1215
424,-0.1838,0.2473,1.1219
425,0.0049,0.0186,1.0896
426,0.1393,-0.0912,1.1687
427,0.1652,-0.0872,1.1103
428,0.0884,-0.0560,1.1614
429,-0.1174,0.1573,1.0441
430,-0.2405,0.2109,0.9822
431,-0.1362,0.0297,0.9820
432,0.0978,-0.1669,1.0542
433,0.1962,-0.3291,1.0161
434,0.2104,-0.3159,1.0552
435,-0.0478,-0.0764,0.9598
436,-0.2002,-0.0253,1.1245
437,-0.1093,-0.1600,1.1321
438,0.0115,-0.2910,1.1696
439,0.0388,-0.2435,1.1252
440,0.0016,-0.1367,1.0049
441,-0.0319,-0.0596,0.9949
442,-0.0983,-0.1248,1.0310
443,-0.0760,-0.2620,1.1165
444,0.0871,-0.3565,1.0355
445,0.1859,-0.4062,1.1046
446,0.0891,-0.2855,1.0638
447,-0.1943,0.0461,0.9808
448,-0.2898,0.1284,0.8744
449,0.0090,-0.2534,1.0779
450,0.2728,-0.4521,1.1923
451,0.1373,-0.2322,1.1270
452,-0.0713,0.0683,0.9683
453,-0.2104,0.1880,1.0278
454,-0.2250,0.2272,1.0022
455,-0.1476,0.1701,0.9531
456,-0.0138,-0.0810,1.0332
457,0.2453,-0.3748,1.1313
458,0.3173,-0.4711,1.1967
459,0.0952,-0.1975,1.0671
460,-0.0756,0.1541,0.8725
461,-0.2160,0.2604,0.8478
462,-0.1335,0.0881,1.0089
463,0.0623,-0.0990,1.1598
464,0.1461,-0.2071,1.1814
465,0.1042,-0.1512,1.3438
466,0.0107,0.0161,1.2136
467,-0.0493,0.0477,1.1360
468,-0.0627,0.0569,1.1205
469,-0.0505,-0.0596,1.1141
470,0.1155,-0.1275,1.0831
471,0.0566,-0.2299,1.0893
472,0.0625,-0.2881,1.1558
473,0.0664,-0.2083,0.9769
474,-0.1186,-0.0788,0.9141
475,-0.1492,-0.0771,0.9666
476,-0.1472,-0.0497,0.9918
477,-0.1617,-0.1262,1.0439
478,-0.0986,-0.1306,1.0332
479,-0.0989,-0.0723,1.0275
480,-0.1357,0.0636,1.0037
481,-0.1450,0.0850,0.9250
482,-0.1577,0.0275,0.9473
483,-0.1120,-0.0662,0.9822
484,0.1233,-0.3741,1.0127
485,0.1876,-0.4703,1.1038
486,0.0875,-0.2480,0.9728
487,-0.0510,-0.1321,1.0267
488,-0.1078,-0.0305,1.0327
489,-0.1853,0.0156,1.1092
490,-0.1100,-0.0701,1.1710
491,0.1350,-0.3477,1.2109
492,0.2754,-0.4381,1.3547
493,0.1116,-0.1972,1.2191
494,-0.1249,-0.0345,1.1473
495,-0.0902,-0.0596,1.0432
496,-0.0654,-0.0793,0.9929
497,0.0640,-0.3047,1.0818
498,0.2523,-0.4799,1.0505
499,0.3103,-0.4123,1.0888
500,0.0938,-0.1024,1.0401
501,0.0938,-0.1024,1.0401
502,-0.1486,0.1560,0.8870
503,-0.1402,0.2012,0.9346
504,0.0063,0.0729,0.9739
505,0.1539,-0.0262,1.1417
506,0.0942,0.1323,1.1061
507,-0.0126,0.2436,1.0276
508,-0.0864,0.1840,1.0594
509,0.0262,0.1115,1.0098
510,0.0583,0.0322,0.9590
511,0.0320,-0.1279,1.0234
512,0.1136,-0.2988,1.1033
513,0.1028,-0.3240,1.1234
514,-0.0002,-0.1304,1.0339
515,-0.1332,0.0161,0.9662
516,-0.2429,0.0018,0.9900
517,-0.1813,-0.0786,1.1033
518,-0.0742,-0.3380,1.2266
519,0.0873,-0.4092,1.3539
520,-0.0818,-0.1235,1.1723
521,-0.2219,-0.0010,1.0722
522,-0.2347,0.0206,1.0401
523,-0.1147,-0.0634,0.9529
524,0.1263,-0.3430,1.0252
525,0.2558,-0.5425,1.2068
526,0.2002,-0.2723,1.0156
527,-0.1417,0.1216,0.9875
528,-0.3035,0.2412,0.9226
529,-0.1886,0.1732,0.9534
530,-0.0941,0.0502,1.0003
531,0.1575,-0.2772,1.0198
532,0.3047,-0.5051,1.1590
533,0.1381,-0.3564,1.1153
534,-0.0213,-0.0714,1.0635
535,-0.0806,0.0578,0.8544
536,0.0882,-0.0644,0.9125
537,0.1002,-0.1918,0.9870
538,0.2081,-0.3256,1.0062
539,0.2371,-0.4184,1.1580
540,0.2241,-0.3491,1.2224
541,0.1136,-0.0680,1.2569
542,-0.1307,0.3668,1.1213
543,-0.3046,0.4698,1.0294
544,-0.2271,0.3313,1.0571
545,0.0602,-0.0650,1.1456
546,0.2078,-0.2241,1.3132
547,0.2799,-0.3649,1.2917
548,0.1416,-0.1651,1.2689
549,-0.1948,0.1855,0.9274
550,-0.3441,0.3046,0.8653
551,-0.2048,0.0881,0.7280
552,0.1005,-0.4689,0.9536
553,0.2466,-0.6916,1.1613
554,0.0942,-0.3887,1.0584
555,-0.1868,0.0073,0.9930
556,-0.3801,0.2775,0.9361
557,-0.3385,0.2006,1.0090
558,-0.2360,0.0998,1.0664
559,-0.0254,-0.1285,1.0210
560,0.3759,-0.5685,1.1946
561,0.4044,-0.5959,1.3411
562,0.1526,-0.2023,1.0364
563,-0.2826,0.3372,0.8692
564,-0.3427,0.2817,0.8689
565,-0.1660,-0.0984,1.1231
566,0.1403,-0.3488,1.1835
567,0.2281,-0.4567,1.1001
568,0.1848,-0.4375,1.2591
569,-0.0554,-0.0511,1.1550
570,-0.2816,0.2546,0.9775
571,-0.2873,0.2741,0.9283
572,-0.1732,-0.0191,0.9827
573,0.2903,-0.5591,1.1775
574,0.4753,-0.6362,1.1223
575,0.3445,-0.4011,0.9515
576,-0.0649,-0.0641,1.0122
577,-0.2565,0.0527,0.9656
578,-0.2029,0.0153,1.0989
579,0.0140,-0.0642,0.9467
580,0.0999,-0.1656,1.0516
581,0.0870,-0.1423,1.0829
582,-0.0712,0.0554,1.1211
583,-0.0710,0.1035,1.0737
584,-0.0657,0.1118,1.1437
585,-0.0544,0.0700,1.1570
586,-0.0729,0.1205,1.0763
587,0.0411,-0.1302,1.0175
588,0.1465,-0.3700,1.1279
589,0.0474,-0.2880,1.0232
590,0.0366,-0.2232,1.0378
591,0.0090,-0.2186,1.1160
592,-0.1597,-0.0058,1.1784
593,-0.3330,0.2156,1.0137
594,-0.2494,0.1234,0.9714
595,-0.0018,-0.1021,1.0496
596,0.1365,-0.3687,1.1808
597,0.1583,-0.3912,1.1671
598,0.0432,-0.2297,1.0989
599,-0.1178,0.0063,0.9383
600,-0.1772,0.0859,0.8601
601,-0.0767,-0.0590,0.8203
602,0.0637,-0.3882,0.9004
603,0.2659,-0.6265,1.1636
604,0.2386,-0.4422,1.1511
605,0.0303,-0.1072,1.0781
606,-0.3096,0.3015,1.0998
607,-0.3188,0.4001,0.9996
608,-0.1674,0.1606,1.0393
609,0.0607,-0.1500,1.0713
610,0.3427,-0.4418,1.2367
611,0.5374,-0.6275,1.2858
612,0.0421,0.0496,1.1711
613,-0.4108,0.5485,0.8581
614,-0.3300,0.3499,0.9656
615,-0.0903,-0.0272,1.0187
616,0.2935,-0.5778,1.2828
617,0.3982,-0.6794,1.3315
618,0.2180,-0.3464,1.2210
619,-0.2491,0.2488,1.1331
620,-0.5170,0.6001,0.8909
621,-0.3995,0.3529,0.9653
622,-0.0793,-0.0111,0.8878
623,0.3265,-0.5876,1.1282
624,0.4861,-0.6600,1.1423
625,0.1373,-0.2527,0.9727
626,-0.2410,0.1186,0.8309
627,-0.3853,0.2145,0.7869
628,-0.2614,0.0294,0.9207
629,0.0990,-0.3258,0.9255
630,0.2827,-0.5616,1.1100
631,0.1674,-0.2745,1.1831
632,-0.1688,0.1973,1.0257
633,-0.3930,0.2924,1.1011
634,-0.2045,0.0795,1.2458
635,-0.0500,0.0383,1.2013
636,0.0352,-0.0884,1.1448
637,0.2805,-0.3810,1.2592
638,0.1876,-0.3105,1.1959
639,-0.0375,0.0217,0.9798
640,-0.2653,0.1676,0.8477
641,-0.0853,-0.2756,1.0358
642,0.3206,-0.6658,1.2267
643,0.2117,-0.3607,1.1208
644,-0.0744,0.1461,0.8398
645,-0.2646,0.2542,1.0206
646,-0.1892,0.1755,1.0607
647,-0.1008,-0.0187,1.2204
648,0.1559,-0.2495,1.1072
649,0.2815,-0.5084,1.2249
650,0.2519,-0.3091,1.0885
651,-0.0524,0.0939,0.8371
652,-0.1558,0.1754,0.7518
653,-0.1693,0.0681,0.8049
654,-0.0068,-0.2781,1.0577
655,0.1426,-0.3141,1.0804
656,0.0479,-0.1816,1.0546
657,-0.1113,0.0183,1.1570
658,-0.2167,0.2422,1.0993
659,-0.2440,0.2740,1.1038
660,-0.1696,0.2231,1.0908
661,-0.1102,-0.0863,1.1331
662,0.3160,-0.6556,1.2957
663,0.3682,-0.6871,1.3046
664,0.2122,-0.2735,0.9628
665,-0.1504,0.1147,0.8632
666,-0.2084,0.0267,0.9502
667,-0.1803,-0.1216,1.1404
668,0.0071,-0.2570,1.1192
669,0.0345,-0.2959,1.1992
670,0.0953,-0.3166,1.1396
671,0.0208,-0.0574,1.1276
672,-0.2063,0.1962,0.9039
673,-0.2207,0.1784,0.9177
674,-0.1111,-0.0755,1.0021
675,0.2385,-0.4497,1.0670
676,0.3018,-0.3503,1.0073
677,0.2225,-0.2034,0.8947
678,0.0978,-0.0357,0.9448
679,-0.0991,0.0713,0.9693
680,-0.1085,0.0548,1.1053
681,-0.0368,-0.0356,1.0554
682,0.0992,-0.1672,1.2081
683,0.1324,-0.1257,1.2579
684,0.0567,0.0962,1.1154
685,-0.2024,0.3144,0.9778
686,-0.2973,0.2944,0.9456
687,-0.1667,0.0271,1.0962
688,0.0566,-0.2452,1.2084
689,0.2339,-0.4861,1.2640
690,0.2911,-0.5912,1.3111
691,0.0503,-0.1398,1.0400
692,-0.3400,0.3289,0.7338
693,-0.2892,0.1146,0.8818
694,0.0139,-0.5198,1.1644
695,0.3405,-0.7262,1.3439
696,0.1911,-0.2703,1.0632
697,-0.1100,0.1467,0.9725
698,-0.3343,0.3244,0.9763
699,-0.3793,0.3904,0.9001
700,-0.2881,0.2332,0.8533
701,0.0569,-0.2430,1.0433
702,0.3674,-0.6171,1.3018
703,0.4949,-0.6902,1.2549
704,0.0319,-0.0662,1.1140
705,-0.3728,0.4492,0.6660
706,-0.3864,0.3324,0.8135
707,0.0483,-0.3630,1.1417
708,0.4641,-0.8999,1.2942
709,0.3612,-0.6093,1.2242
710,0.0372,-0.1511,1.0173
711,-0.2026,0.2363,1.0458
712,-0.3865,0.3843,1.0298
713,-0.2393,0.2927,0.9197
714,0.0527,-0.1015,0.9607
715,0.4014,-0.5989,1.2447
716,0.4326,-0.5630,1.2717
717,0.0364,-0.0620,1.0260
718,-0.2022,0.3015,0.8701
719,-0.1980,0.1274,0.9989
720,-0.0288,0.0238,1.0654
721,-0.0777,0.0034,1.1528
722,0.1424,-0.2908,1.1797
723,0.1548,-0.2367,1.2411
724,-0.0099,0.0953,1.1100
725,-0.0892,0.1969,0.9778
726,-0.1238,0.1422,0.9464
727,-0.0575,-0.0552,1.0799
728,0.0878,-0.1379,1.0828
729,0.0662,-0.1358,1.0663
730,0.0033,-0.0582,0.9952
731,-0.1655,0.0366,1.0234
732,-0.1625,-0.0255,0.9976
733,-0.0815,-0.2019,1.0109
734,0.0089,-0.2822,1.2211
735,-0.0274,-0.0977,1.0773
736,-0.1022,0.0178,1.0777
737,-0.0917,0.0963,1.0893
738,-0.1050,-0.0403,1.1249
739,0.0528,-0.1436,1.0854
740,0.0505,-0.1755,1.0806
741,0.1406,-0.4176,1.1467
742,0.2168,-0.4141,1.0386
743,0.0068,-0.1536,0.9040
744,-0.0938,-0.0500,0.8111
745,-0.1868,-0.0547,0.9062
746,-0.1088,-0.2184,0.9503
747,0.0120,-0.3478,1.1246
748,0.0288,-0.3359,1.1799
749,0.0090,-0.1736,1.2364
750,-0.1518,0.0986,1.1194
751,-0.1946,0.0239,1.1076
752,-0.0195,-0.0236,1.0150
753,0.0016,-0.0863,0.9822
754,0.1982,-0.3574,1.0182
755,0.2260,-0.4688,1.1634
756,0.1437,-0.3106,1.1533
757,-0.0063,-0.0589,1.0399
758,-0.1252,0.1323,1.0384
759,-0.1843,0.2375,0.9891
760,-0.2038,0.1675,1.0979
761,-0.1638,0.0470,1.0831
762,-0.0538,-0.0460,1.1649
763,0.0941,-0.1397,1.1700
764,0.0583,-0.0262,1.1110
765,-0.0753,0.1080,0.9882
766,-0.0274,0.1027,0.8481
767,0.0485,-0.0176,0.8418
