Sample,X,Y,Z
766,-0.0840,0.1311,1.0016
767,-0.0030,0.0554,1.0755
768,0.0467,-0.0183,1.0336
769,0.0198,-0.0751,1.0787
770,0.0549,-0.1254,1.0510
771,0.0372,-0.1326,0.9849
772,0.1159,-0.1837,0.9421
773,0.2046,-0.2666,0.9481
774,0.1411,-0.1948,0.9901
775,-0.0005,0.0104,0.8884
776,-0.0414,-0.0094,0.9695
777,-0.0099,-0.1976,1.0784
778,0.1472,-0.3730,1.2803
779,0.0715,-0.1467,1.1795
780,-0.1143,0.1443,1.1519
781,-0.1801,0.1481,1.1626
782,-0.1933,0.0522,1.1495
783,-0.0115,-0.1470,1.1068
784,0.2194,-0.4330,1.1218
785,0.3277,-0.5867,1.2991
786,0.1501,-0.3340,1.1204
787,-0.1950,0.0253,0.9989
788,-0.3133,0.0508,0.9819
789,-0.1961,-0.1086,0.9590
790,0.0104,-0.3317,1.0662
791,0.1650,-0.4331,1.0260
792,-0.0117,-0.1778,1.0164
793,-0.2566,0.1064,0.9263
794,-0.3278,0.2072,0.9581
795,-0.2736,0.1783,0.9241
796,0.0399,-0.0990,0.9968
797,0.1566,-0.1829,1.0096
798,0.1130,-0.1614,1.0668
799,0.0073,-0.0325,0.9836
800,-0.1270,0.0890,0.9866
801,-0.0008,-0.0997,1.1011
802,0.0757,-0.1353,1.1021
803,-0.0181,-0.0148,1.1358
804,0.0716,-0.0247,1.0710
805,-0.0015,0.0608,1.1820
806,-0.0840,0.1418,1.0967
807,-0.0388,-0.0158,1.2075
808,0.0419,-0.1492,1.2346
809,0.1646,-0.2982,1.2543
810,0.1436,-0.2942,1.2151
811,0.0641,-0.2949,1.1379
812,0.1682,-0.3127,0.9581
813,0.1025,-0.2244,0.9649
814,0.0631,-0.3040,0.9837
815,0.0689,-0.2128,0.8981
816,-0.0729,-0.1459,1.0675
817,0.0787,-0.1511,0.9449
818,-0.0893,0.0651,1.0716
819,-0.0348,0.0149,1.0486
820,-0.0109,-0.0019,1.1382
821,-0.0526,0.0557,1.0365
822,0.0211,0.0389,1.0253
823,0.0529,-0.1065,1.0391
824,0.0197,-0.2298,1.0779
825,0.0564,-0.2708,1.0377
826,-0.0044,-0.3134,1.0305
827,0.0707,-0.2217,0.9884
828,-0.1472,0.1088,1.0098
829,-0.3718,0.3057,0.9216
830,-0.3201,0.1956,1.0530
831,-0.2706,0.0389,1.1859
832,0.0606,-0.2383,1.1805
833,0.1324,-0.3140,1.2427
834,0.0920,-0.2412,1.2178
835,-0.0944,-0.0046,1.0984
836,-0.2629,0.1589,0.9044
837,-0.1553,-0.0691,1.0009
838,0.0524,-0.3594,1.0464
839,0.1548,-0.4578,1.1221
840,0.0716,-0.3439,1.0699
841,-0.1592,-0.0573,1.0075
842,-0.1595,0.0274,0.9904
843,-0.0858,0.0214,0.9399
844,-0.0576,-0.0288,1.0209
845,0.1418,-0.2231,1.0223
846,0.0708,-0.1541,1.1406
847,0.1243,-0.2555,1.1107
848,0.2435,-0.3375,1.2131
849,0.2186,-0.3005,1.1548
850,0.0716,-0.0316,1.0889
851,-0.1396,0.1918,0.9919
852,-0.0753,-0.0074,1.0100
853,0.0590,-0.1714,1.0659
854,0.0724,-0.2286,1.0489
855,0.2180,-0.2591,1.0461
856,0.0759,-0.0212,1.0977
857,-0.1169,0.2663,1.0397
858,-0.2224,0.3497,0.9976
859,-0.1431,0.1665,1.0900
860,0.0485,-0.0871,1.0618
861,0.1995,-0.4029,1.2397
862,0.2715,-0.5530,1.2761
863,0.0106,-0.2483,1.1396
864,-0.2680,0.0562,0.9974
865,-0.3575,0.0554,0.9561
866,-0.1819,-0.2266,0.9418
867,-0.0029,-0.4570,1.0591
868,0.0883,-0.3744,0.9617
869,-0.0127,-0.1241,0.9220
870,-0.1884,0.1127,0.9160
871,-0.2494,0.1619,0.9329
872,-0.1451,-0.0142,1.0096
873,0.1298,-0.2530,1.0761
874,0.1422,-0.2076,1.1797
875,0.0586,-0.1284,1.1797
876,-0.1215,0.0798,1.1401
877,-0.1930,0.0918,1.0582
878,-0.0373,-0.1096,1.0352
879,0.0967,-0.2809,1.1262
880,0.2356,-0.3987,1.1470
881,0.0976,-0.1074,1.1199
882,-0.2158,0.2103,1.0958
883,-0.1496,0.1885,0.9509
884,-0.1022,0.0690,1.0975
885,0.0962,-0.2144,1.0977
886,0.3503,-0.4930,1.1714
887,0.2284,-0.3314,1.1592
888,-0.0593,-0.0634,1.0516
889,-0.1296,0.0411,0.9567
890,-0.1792,-0.0154,1.0261
891,0.1667,-0.3267,0.9619
892,0.2329,-0.3109,1.1035
893,0.0794,-0.0649,1.0061
894,-0.0351,0.1868,0.9756
895,-0.2509,0.2479,1.0162
896,-0.0617,-0.0200,1.0342
897,0.1533,-0.3145,1.1545
898,0.2324,-0.3508,1.2074
899,0.0998,-0.0886,1.0820
900,-0.1833,0.1721,1.0216
901,-0.2401,0.2049,1.0027
902,-0.2401,0.2049,1.0027
903,-0.2950,0.1656,0.9956
904,-0.0841,-0.2778,1.1243
905,0.2354,-0.6570,1.1601
906,0.0106,-0.3322,1.2349
907,-0.1871,0.0081,0.9825
908,-0.2139,0.1848,1.0302
909,-0.3367,0.2600,0.9858
910,-0.1128,0.0554,0.9671
911,0.0302,-0.2592,1.0527
912,0.2848,-0.6100,1.2148
913,0.2466,-0.5759,1.2202
914,-0.0239,-0.1336,1.0046
915,-0.2365,0.1768,0.8220
916,-0.2113,0.1005,0.8552
917,-0.0320,-0.1708,1.0601
918,0.1548,-0.2573,1.0119
919,0.0234,-0.1240,1.0930
920,0.0439,-0.0934,1.1089
921,-0.0101,0.0151,1.2325
922,-0.0889,0.1909,1.0844
923,-0.0063,0.1267,1.0125
924,0.0609,-0.0125,1.0725
925,0.1013,-0.1899,1.1849
926,0.3013,-0.4152,1.1795
927,0.2164,-0.3239,1.0801
928,0.1396,-0.2161,1.0615
929,0.0116,-0.0234,0.9877
930,-0.2222,0.1922,0.9705
931,-0.1212,0.0839,1.0162
932,-0.0898,0.0551,1.0554
933,0.0757,-0.1317,1.1771
934,0.1552,-0.1379,1.1351
935,-0.0717,0.0500,1.0998
936,-0.1083,0.0170,1.0804
937,-0.0540,-0.1546,1.1505
938,0.0251,-0.3124,1.1774
939,0.1956,-0.4356,1.0505
940,0.1086,-0.3322,1.0164
941,-0.0469,-0.1891,0.9282
942,-0.1878,-0.1071,0.9229
943,-0.2446,-0.1321,1.0112
944,-0.0721,-0.3209,1.0483
945,0.0986,-0.4009,1.0675
946,0.0229,-0.1942,1.1011
947,-0.1213,0.0879,1.0359
948,-0.2415,0.2373,0.8841
949,-0.2026,0.1432,0.9870
950,0.0286,-0.1240,1.0378
951,0.2302,-0.3757,1.1294
952,0.3181,-0.3646,1.2446
953,0.0742,0.0639,1.1102
954,-0.2227,0.3105,0.9882
955,-0.1888,0.3357,0.9246
956,-0.1859,0.2430,0.9437
957,0.0688,-0.0605,1.0876
958,0.2255,-0.3008,1.2434
959,0.1073,-0.1688,1.3257
960,-0.1288,0.1400,1.1622
961,-0.1561,0.2702,0.9414
962,-0.1467,0.1845,0.9605
963,0.0428,-0.1576,1.0060
964,0.3405,-0.5645,1.1408
965,0.2682,-0.6356,1.1324
966,0.1189,-0.4254,1.0573
967,-0.1833,-0.0851,0.9832
968,-0.2128,-0.0503,0.9409
969,-0.0398,-0.3174,1.0790
970,0.0954,-0.4492,1.2180
971,0.0232,-0.2346,1.0976
972,-0.1097,-0.0641,1.1498
973,-0.0836,-0.0293,1.1189
974,-0.0764,-0.0373,1.0503
975,-0.0035,-0.0878,1.0004
976,0.0814,-0.1849,0.9741
977,0.2025,-0.3688,1.0471
978,0.1149,-0.1989,1.0844
979,-0.0158,0.0752,0.7761
980,-0.1284,0.1459,0.8899
981,-0.0160,-0.0883,0.9742
982,0.0502,-0.1995,1.1347
983,0.0385,-0.1661,1.1259
984,-0.0125,-0.0615,1.1961
985,-0.0623,0.0892,1.1847
986,-0.0594,0.1760,1.1426
987,-0.1187,0.2299,0.9763
988,-0.0327,0.0018,1.0458
989,0.0251,-0.1665,1.1152
990,0.1420,-0.3327,1.1707
991,0.0989,-0.2294,1.1372
992,-0.0334,-0.0102,1.0229
993,-0.1323,0.1597,1.0106
994,-0.2357,0.2617,0.8936
995,-0.2114,0.1445,1.0256
996,-0.0213,-0.1326,1.0996
997,0.1706,-0.3387,1.1874
998,0.2171,-0.2321,1.2686
999,0.0006,0.0241,1.1108
Rate 1617, overflows 0
