Sample,X,Y,Z
179,0.2629,-0.2007,1.0654
180,-0.2209,0.2263,0.9784
181,-0.3962,0.2917,1.0287
182,-0.3510,0.1530,1.0803
183,-0.0466,-0.1379,0.9600
184,0.4973,-0.6767,1.0251
185,0.6133,-0.7401,1.2880
186,0.2873,-0.2863,1.0754
187,-0.2811,0.4136,0.9355
188,-0.3268,0.4198,0.8953
189,0.1431,-0.0430,1.0533
190,0.4836,-0.2764,0.9250
191,0.7720,-0.5295,0.9988
192,0.6974,-0.4976,1.1095
193,0.2747,-0.0396,1.1002
194,0.0441,0.2975,1.0790
195,0.0806,0.3245,1.0439
196,0.3150,0.0419,1.0648
197,0.5839,-0.2961,1.1113
198,0.7527,-0.4731,1.1262
199,0.7117,-0.3700,1.1472
200,0.3982,0.0437,1.1356
201,0.1140,0.3097,1.0870
202,0.1526,0.0745,1.1373
203,0.3425,-0.2385,1.1229
204,0.5182,-0.4399,1.1360
205,0.5562,-0.4868,1.1234
206,0.3538,-0.2833,1.1256
207,0.1124,-0.0928,1.1279
208,-0.0112,-0.0212,1.1233
209,0.0869,-0.0738,0.9877
210,0.3019,-0.2805,1.0289
211,0.4898,-0.3613,0.9072
212,0.4136,-0.3206,1.0253
213,0.2694,-0.0808,0.9507
214,0.0195,0.2526,0.9879
215,-0.1359,0.3152,0.9629
216,-0.0482,0.1502,1.0705
217,0.0165,0.0849,1.0128
218,0.2482,-0.1533,1.1033
219,0.3459,-0.2709,1.2026
220,0.2236,-0.1223,1.1216
221,-0.0693,0.2510,1.0070
222,-0.1718,0.3046,0.8694
223,0.0207,-0.0701,1.0322
224,0.3376,-0.4305,1.0794
225,0.4490,-0.5497,1.2208
226,0.3302,-0.3687,1.1250
227,0.0205,-0.1094,1.1689
228,-0.1870,-0.0302,1.1812
229,0.1075,-0.2512,1.0920
230,0.5325,-0.5765,1.1206
231,0.7190,-0.5378,1.0109
232,0.5266,-0.2297,0.9648
233,0.3977,-0.0243,0.9199
234,0.2555,0.1811,0.9061
235,0.2122,0.1389,1.0103
236,0.4667,-0.0502,1.1414
237,0.3901,0.0383,1.1658
238,0.2339,0.0779,1.1714
239,0.1539,0.0556,1.2014
240,0.1690,0.0670,1.0654
241,0.2829,-0.0891,1.1434
242,0.3438,-0.1091,1.0355
243,0.2887,-0.0312,0.9550
244,0.2241,-0.1399,0.9820
245,0.3511,-0.2734,1.0444
246,0.3898,-0.2149,0.9964
247,0.4756,-0.2386,1.0063
248,0.3393,-0.2132,1.1107
249,0.1820,-0.0425,1.1121
250,0.1321,-0.0364,1.0905
251,0.3309,-0.2825,1.1284
252,0.3848,-0.3147,1.2029
253,0.2318,-0.1384,1.1455
254,0.0862,0.0102,1.0623
255,-0.0518,0.0683,1.0834
256,0.0319,-0.0511,1.0439
257,0.2017,-0.1865,1.0590
258,0.1747,-0.1049,1.0390
259,0.0815,-0.0065,0.9727
260,-0.0145,-0.0381,1.0867
261,0.0688,-0.1145,1.0297
262,0.2292,-0.2438,1.0452
263,0.4243,-0.3384,1.0151
264,0.4451,-0.2089,0.9623
265,0.3638,-0.1434,0.9397
266,0.2741,-0.0291,0.9262
267,0.3549,-0.0956,0.9415
268,0.4842,-0.2740,1.0869
269,0.4355,-0.2064,1.1519
270,0.1553,-0.0005,1.2607
271,-0.0338,0.1508,1.2166
272,-0.1436,0.1379,1.2851
273,-0.0669,-0.0078,1.1697
274,0.1652,-0.2089,1.1300
275,0.3032,-0.3300,1.1096
276,0.2095,-0.2049,1.0510
277,-0.0306,0.0264,1.0675
278,-0.2144,0.2025,0.9373
279,-0.2704,0.1098,1.0087
280,-0.1100,-0.1062,1.0768
281,-0.0557,-0.2946,1.1817
282,-0.1125,-0.3955,1.2689
283,-0.2220,-0.3581,1.3450
284,-0.3437,-0.0975,1.1105
285,-0.4207,0.0649,0.9021
286,-0.3055,-0.0496,0.8185
287,-0.1296,-0.2188,0.7714
288,0.0525,-0.3367,0.8490
289,0.0884,-0.1983,0.7540
290,-0.1353,0.0235,0.8679
291,-0.2541,0.0974,0.9545
292,-0.4368,0.2760,0.9877
293,-0.5114,0.1949,1.0590
294,-0.2894,-0.0097,1.1399
295,-0.1411,-0.1362,1.2286
296,0.1543,-0.4391,1.3496
297,0.1421,-0.3496,1.3235
298,-0.0934,0.1108,1.0278
299,-0.0878,0.0747,0.9014
300,0.2289,-0.1820,0.9297
301,0.4355,-0.2064,1.1519
302,0.4914,-0.4885,1.0283
303,0.7237,-0.5728,0.9871
304,0.4553,-0.2557,1.0221
305,0.1650,-0.0424,1.1362
306,0.0019,0.0905,1.2852
307,-0.1436,0.2215,1.2219
308,0.0527,0.0029,1.2017
309,0.2144,-0.2281,1.2650
310,0.3106,-0.2712,1.1608
311,0.0746,-0.0828,1.0942
312,-0.0792,0.1589,0.9622
313,-0.0895,0.1086,1.0160
314,0.0934,-0.0015,0.9185
315,0.1472,-0.1277,0.9214
316,0.1859,-0.2190,0.8471
317,0.1165,-0.2349,0.9428
318,-0.0179,-0.1955,1.0488
319,-0.2079,-0.0391,1.1118
320,-0.2609,-0.0744,1.1553
321,-0.1934,-0.1357,1.1279
322,-0.2023,-0.1631,1.1431
323,-0.2416,-0.2025,1.1209
324,-0.2254,-0.2042,1.0953
325,-0.1850,-0.1549,1.1456
326,-0.1969,0.0104,1.0885
327,-0.2441,0.0830,1.0068
328,-0.2752,0.0939,0.8487
329,-0.2510,0.0203,0.8448
330,-0.0900,-0.2200,0.9774
331,0.1747,-0.4794,1.1635
332,0.0536,-0.2945,1.3077
333,-0.2429,0.0697,1.0900
334,-0.4246,0.1906,1.0164
335,-0.3004,0.0690,0.9214
336,0.0359,-0.3000,0.9998
337,0.3560,-0.5635,1.0881
338,0.3147,-0.3283,1.0900
339,0.0530,0.0293,1.0724
340,0.0527,0.0029,1.2017
341,-0.1000,0.2545,0.9749
342,-0.1842,0.2581,0.9348
343,0.1104,-0.0212,0.8604
344,0.4655,-0.4312,1.0714
345,0.6113,-0.5298,1.2183
346,0.3114,-0.1951,1.2557
347,-0.0892,0.2431,1.1167
348,-0.2939,0.3940,1.0685
349,-0.1558,0.1288,1.0877
350,0.1281,-0.2524,1.1514
351,0.4094,-0.5954,1.1785
352,0.4536,-0.6385,1.2976
353,0.1516,-0.1415,1.1470
354,-0.3368,0.4482,0.9005
355,-0.3622,0.3348,0.8155
356,-0.1750,0.0422,0.8803
357,0.1578,-0.3356,0.9781
358,0.4654,-0.6750,1.1553
359,0.2837,-0.4747,1.2939
360,-0.2595,0.1535,1.0518
361,-0.5932,0.4616,0.9437
362,-0.6093,0.2286,0.9617
363,-0.2585,-0.0501,0.9529
364,-0.0392,-0.2327,1.1409
365,0.3769,-0.7391,1.2224
366,0.2737,-0.5679,1.4246
367,-0.1843,0.1202,0.9065
368,-0.4155,0.4191,0.6970
369,-0.3639,0.1605,0.7947
370,-0.0768,-0.0910,0.9274
371,0.0715,-0.3493,1.1049
372,0.2769,-0.6454,1.3321
373,0.0880,-0.2781,1.2766
374,-0.4318,0.3240,1.0378
375,-0.4763,0.3165,1.0086
376,-0.2586,0.0590,1.0359
377,0.0359,-0.1719,1.1053
378,0.4903,-0.6177,1.1417
379,0.5596,-0.6425,1.2573
380,0.3652,-0.2432,0.9833
381,-0.1674,0.3808,0.8898
382,-0.2297,0.3771,0.8181
383,0.0009,-0.0942,1.1423
384,0.2629,-0.3547,1.1479
385,0.4166,-0.5120,1.1306
386,0.3727,-0.4078,1.1551
387,-0.0781,0.1084,1.0716
388,-0.3885,0.3521,1.0200
389,-0.3456,0.2578,0.9724
390,-0.0385,-0.0933,1.0677
391,0.4406,-0.5799,1.1192
392,0.4897,-0.5922,1.2097
393,0.3342,-0.3214,0.9642
394,-0.1204,0.2850,0.8932
395,-0.3361,0.3566,0.8933
396,-0.1368,0.0410,1.1142
397,-0.0449,-0.0981,1.1489
398,0.2400,-0.4753,1.2591
399,0.1478,-0.3916,1.3676
400,-0.4155,0.4191,0.6970
401,-0.2029,0.0004,1.1995
402,-0.4127,0.2444,1.0195
403,-0.4228,0.1771,0.9394
404,-0.1823,-0.0479,1.0211
405,0.0020,-0.1175,0.9335
406,0.1546,-0.3955,1.0231
407,0.2126,-0.4465,1.0425
408,-0.1047,0.0221,0.8668
409,-0.2464,0.1749,0.8484
410,-0.0993,-0.0728,1.0174
411,-0.1215,-0.1614,1.1412
412,0.0502,-0.3047,1.1233
413,0.1157,-0.3260,1.1382
414,0.0695,-0.1881,1.1340
415,-0.0656,-0.0491,1.1754
416,-0.1681,0.1487,1.0346
417,-0.1423,0.0905,1.0539
418,0.1003,-0.1624,1.0858
419,0.2502,-0.2883,1.0759
420,0.2813,-0.2679,1.0307
421,0.0866,-0.0271,0.9817
422,-0.0385,0.0634,1.0347
423,-0.0530,0.0090,1.0983
424,0.0726,-0.1128,1.0911
425,0.1091,-0.2245,1.1636
426,0.0914,-0.1930,1.1276
427,-0.0091,-0.1111,1.1293
428,-0.0192,-0.1091,1.1323
429,-0.0290,-0.0886,1.1062
430,-0.0710,-0.0496,1.1318
431,-0.1501,0.0419,1.0388
432,-0.0878,-0.0372,1.0085
433,0.1089,-0.1841,0.9161
434,0.0883,-0.1907,0.9896
435,0.0569,-0.1259,0.9333
436,-0.2142,0.1178,0.9609
437,-0.3527,0.1201,1.0240
438,-0.2269,-0.0642,1.1309
439,-0.1743,-0.0717,1.1129
440,0.0710,-0.3518,1.1563
441,0.0710,-0.3518,1.1563
442,0.2117,-0.4174,1.1540
443,-0.0242,-0.0767,1.0459
444,-0.1170,0.0388,0.9614
445,-0.1745,0.0861,1.0016
446,-0.0337,-0.0474,0.9573
447,0.2451,-0.3741,1.1085
448,0.2818,-0.3679,1.0342
449,0.1579,-0.2072,1.0476
450,-0.0388,-0.0074,1.0429
451,-0.2639,0.1443,1.0844
452,-0.2724,0.1078,1.1335
453,-0.1091,-0.0621,1.1414
454,0.0320,-0.2592,1.1981
455,0.1364,-0.3655,1.1833
456,0.1666,-0.3073,1.1150
457,0.0980,-0.0823,0.9792
458,-0.0543,0.1084,1.0048
459,-0.1130,0.1465,0.9700
460,-0.0554,0.0043,1.0219
461,0.1595,-0.2556,1.0036
462,0.2901,-0.4656,1.1578
463,0.2190,-0.3213,1.1248
464,-0.0841,0.0361,1.0366
465,-0.3157,0.2000,1.0027
466,-0.3522,0.1063,1.0714
467,-0.1749,-0.0166,1.0232
468,0.0345,-0.2515,1.0085
469,0.2915,-0.5322,1.1998
470,0.2921,-0.3839,1.0745
471,-0.0262,0.1506,0.8788
472,-0.2414,0.2739,0.8872
473,-0.1606,0.0867,1.0451
474,-0.1066,0.0001,1.0612
475,0.1232,-0.2714,1.0775
476,0.2856,-0.4844,1.2410
477,0.1064,-0.2581,1.2204
478,-0.1998,0.0923,1.1238
479,-0.3856,0.2444,1.0063
480,-0.3020,0.0995,1.0312
481,-0.0656,-0.1398,1.0988
482,0.2557,-0.3835,1.0137
483,0.2534,-0.3613,1.1298
484,0.1128,-0.1320,0.9553
485,-0.1228,0.1599,0.9211
486,-0.2596,0.1699,0.9448
487,-0.0444,-0.1130,1.0491
488,0.0270,-0.2683,1.1635
489,0.1370,-0.3420,1.1321
490,0.0942,-0.3398,1.1661
491,-0.1125,-0.0942,1.1140
492,-0.2026,0.0074,1.0132
493,-0.0598,-0.1400,1.0527
494,0.0757,-0.2339,1.0839
495,0.2039,-0.2559,1.0461
496,0.1649,-0.1298,0.9080
497,0.1100,-0.1062,0.9412
498,0.1370,-0.0473,0.9423
499,0.0162,0.0801,1.0093
500,0.0462,0.0018,1.0536
501,-0.0280,0.0573,1.2037
502,-0.0983,0.0861,1.1348
503,-0.0073,-0.0671,1.1981
504,0.0189,-0.0941,1.1519
505,0.1149,-0.2327,1.2078
506,0.0886,-0.1508,1.1720
507,-0.1077,0.0894,1.0640
508,-0.0635,-0.0362,1.0618
509,-0.0573,-0.0883,1.0386
510,0.0789,-0.2398,1.0029
511,0.1631,-0.3762,1.0335
512,0.1097,-0.3206,1.0157
513,-0.0309,-0.1467,1.0361
514,-0.2031,0.0319,1.0127
515,-0.2077,0.0352,0.9827
516,-0.1979,-0.0231,1.0413
517,-0.0280,-0.1613,1.0556
518,0.0200,-0.2300,1.1572
519,0.0073,-0.1126,1.0708
520,0.0270,-0.2683,1.1635
521,-0.1338,0.0144,1.0952
522,-0.1339,0.0681,0.9973
523,-0.0793,0.0332,1.0283
524,-0.0431,-0.0096,0.9585
525,0.0613,-0.1753,0.9440
526,0.1509,-0.2825,0.9604
527,0.1061,-0.2411,0.9980
528,-0.0485,-0.1351,1.0129
529,-0.1188,-0.1201,1.0743
530,-0.1882,-0.0979,1.1155
531,-0.1733,-0.1110,1.1357
532,-0.0900,-0.2471,1.2042
533,0.0750,-0.3191,1.1478
534,0.1369,-0.3233,1.1464
535,0.2440,-0.2725,1.0982
536,0.1825,-0.0781,1.0728
537,0.1387,0.1213,0.9087
538,-0.0626,0.2230,0.9952
539,0.0159,0.0801,0.9692
540,0.2484,-0.1865,1.1337
541,0.3202,-0.3043,1.1815
542,0.0927,-0.0671,1.2190
543,-0.1761,0.1253,1.1421
544,-0.3064,0.1620,1.1299
545,-0.2897,0.0934,1.0606
546,-0.1299,-0.0669,0.9596
547,0.1288,-0.4402,1.0745
548,0.1982,-0.5083,1.0705
549,0.0615,-0.2479,0.9511
550,-0.0986,-0.0398,0.8544
551,-0.1302,0.0693,0.8494
552,-0.1562,0.0119,0.9805
553,-0.0590,-0.0906,1.0224
554,-0.0104,-0.1943,1.0803
555,0.0944,-0.3137,1.1540
556,0.0507,-0.2127,1.2957
557,-0.1394,0.0983,1.1611
558,-0.2225,0.2405,1.0554
559,-0.2827,0.1784,1.0926
560,-0.0678,0.1474,0.9332
561,-0.0678,0.1474,0.9332
562,0.0121,-0.1002,1.0967
563,0.2695,-0.3735,1.1400
564,0.0811,-0.2237,1.2115
565,-0.0518,0.0214,0.9620
566,-0.1782,0.1050,1.0273
567,-0.2951,0.1264,0.9333
568,-0.1334,-0.1226,0.9302
569,0.1475,-0.5017,1.0139
570,0.2398,-0.5629,1.0837
571,0.1060,-0.4280,1.1318
572,0.0016,-0.2031,1.1110
573,-0.2012,0.0866,1.0582
574,-0.1639,0.0342,1.0215
575,0.0818,-0.1682,0.9957
576,0.3766,-0.4274,1.0345
577,0.5112,-0.4854,1.0544
578,0.1995,-0.1077,1.1199
579,-0.0615,0.1812,1.0278
580,-0.1978,0.2590,1.1254
581,-0.2410,0.1821,1.0720
582,-0.0687,-0.0147,1.1241
583,0.0378,-0.1449,1.1699
584,0.1172,-0.2669,1.2630
585,0.0701,-0.1955,1.3160
586,-0.1093,0.1411,1.0435
587,-0.2837,0.2851,0.8450
588,-0.1732,0.0574,0.9113
589,-0.0634,-0.1340,0.9373
590,0.2359,-0.4286,0.9637
591,0.3549,-0.5940,1.1404
592,0.1838,-0.2435,1.0397
593,-0.3020,0.3256,0.9661
594,-0.4086,0.3519,0.8911
595,-0.2610,0.0971,1.0554
596,0.0080,-0.2197,1.1859
597,0.4579,-0.6232,1.1940
598,0.3197,-0.4355,1.2532
599,-0.0768,-0.0107,1.0599
600,-0.4304,0.2615,1.0093
601,-0.3450,0.1025,0.9568
602,-0.0708,-0.1702,1.0231
603,0.2925,-0.5317,1.0680
604,0.3253,-0.5597,1.1768
605,0.0860,-0.2510,0.9781
606,-0.2474,0.1268,0.9158
607,-0.2812,0.0910,0.9589
608,-0.0185,-0.2086,1.1160
609,0.1339,-0.3262,1.1846
610,0.0726,-0.2209,1.1566
611,-0.0565,-0.1036,1.1392
612,-0.1030,-0.0040,1.1356
613,-0.0934,0.0353,1.0437
614,0.1091,-0.0888,1.0247
615,0.2108,-0.1700,1.1009
616,0.0738,0.0330,1.0427
617,-0.0812,0.1511,0.9597
618,-0.0593,0.0844,0.9568
619,-0.0627,0.0292,0.9630
620,0.1204,-0.1970,1.0792
621,0.0739,-0.1702,1.1437
622,-0.0771,0.0153,1.0635
623,-0.1439,0.0073,1.0846
624,-0.1628,0.0148,1.0895
625,-0.0789,-0.0947,1.0670
626,0.1198,-0.2817,1.0613
627,0.2681,-0.4354,1.0994
628,0.3277,-0.4282,1.1138
629,0.0848,-0.1159,1.0861
630,-0.0898,0.0518,1.0132
631,-0.1110,0.0800,1.0680
632,-0.1448,0.0739,1.0457
633,0.0251,-0.2153,1.1296
634,0.1502,-0.3516,1.1851
635,0.0416,-0.2180,1.1552
636,-0.1348,-0.0305,1.0644
637,-0.3360,0.2081,1.0309
638,-0.2251,0.1049,0.9384
639,-0.0492,-0.0439,0.9576
640,0.1373,-0.2151,0.9567
641,0.2752,-0.4271,1.0461
642,0.1871,-0.2834,1.0280
643,0.0038,-0.0473,1.0035
644,-0.1443,0.0969,0.9877
645,-0.2259,0.1169,1.0082
646,-0.1802,-0.0732,1.0954
647,-0.0268,-0.3016,1.1499
648,0.0653,-0.4152,1.2075
649,0.0839,-0.3127,1.1306
650,-0.1078,-0.1122,1.1484
651,-0.0746,-0.0300,1.0208
652,-0.1804,0.1147,1.0128
653,0.0436,-0.0660,0.8973
654,0.2213,-0.3198,1.1423
655,0.3298,-0.3112,1.0374
656,0.1808,-0.1682,1.1560
657,-0.0583,0.1048,1.0623
658,-0.3132,0.2748,1.1519
659,-0.2466,0.1831,1.0789
660,0.3277,-0.4282,1.1138
661,-0.1596,0.0638,1.0515
662,0.0574,-0.2579,1.0882
663,0.2419,-0.4494,1.2078
664,0.0528,-0.2222,1.0549
665,-0.1403,0.0615,0.8716
666,-0.2629,0.2111,0.8421
667,-0.0956,-0.0358,0.9410
668,0.1536,-0.2670,1.0037
669,0.1086,-0.1913,0.9897
670,0.2457,-0.3831,1.0593
671,0.0735,-0.1855,1.1085
672,-0.2151,0.1534,1.0393
673,-0.2466,0.1217,1.1390
674,-0.2781,0.1520,1.0981
675,-0.0825,-0.1287,1.1942
676,0.1687,-0.4291,1.2469
677,0.1890,-0.4172,1.1990
678,0.1464,-0.3185,1.1227
679,-0.1137,0.0544,0.9795
680,-0.2634,0.1953,1.0066
681,-0.1451,-0.0169,1.0168
682,0.0323,-0.1756,0.9590
683,0.1643,-0.3565,1.0593
684,0.1530,-0.3197,1.0667
685,-0.0521,-0.1416,1.0707
686,-0.1766,0.1169,0.9955
687,-0.2787,0.1609,1.0429
688,-0.1320,-0.0154,1.0927
689,0.0217,-0.1638,1.0611
690,0.1669,-0.3674,1.1431
691,0.2940,-0.3736,1.0814
692,0.0352,0.0150,0.9861
693,-0.0339,0.0486,0.9316
694,-0.0596,0.0742,1.0540
695,-0.0652,0.0488,0.9785
696,0.1150,-0.2103,1.0808
697,0.0670,-0.1610,1.0295
698,0.0073,-0.0982,1.1108
699,-0.0292,-0.0329,1.0569
700,-0.1880,0.1079,1.0794
701,-0.0814,-0.0631,1.0361
702,0.0337,-0.2357,1.2280
703,0.1525,-0.2273,1.0829
704,0.1053,-0.2099,1.1805
705,0.0854,-0.1341,1.0333
706,-0.0177,-0.0521,1.0964
707,-0.0118,-0.0211,1.0170
708,0.0182,-0.1399,1.0966
709,0.1483,-0.2878,1.1579
710,-0.1213,0.0037,1.0964
711,-0.2197,0.0856,1.0195
712,-0.1898,0.0786,1.0026
713,-0.2009,0.0557,0.9723
714,-0.0388,-0.1738,1.0665
715,-0.0200,-0.2296,1.0896
716,-0.0274,-0.1719,1.0470
717,-0.0337,-0.1336,1.0081
718,-0.0615,-0.0762,0.9327
719,0.0350,-0.1562,0.8707
720,0.1019,-0.1946,0.9136
721,0.1647,-0.2700,0.9454
722,0.1898,-0.3123,1.1347
723,0.0598,-0.1291,1.0748
724,-0.0488,-0.0045,1.0916
725,-0.0910,0.0094,1.1506
726,-0.1182,-0.0451,1.1712
727,-0.0067,-0.2125,1.2357
728,-0.0057,-0.2036,1.1796
729,0.0831,-0.2422,1.1420
730,0.1072,-0.1618,1.1050
731,-0.0251,0.1446,0.8868
732,-0.0649,0.1096,0.8836
733,0.1346,-0.0496,0.9692
734,0.1615,-0.1101,1.0690
735,0.2207,-0.1609,1.1540
736,0.0969,-0.0446,1.1050
737,-0.0511,-0.0029,1.1531
738,-0.0571,-0.0931,1.1866
739,-0.0314,-0.2116,1.2013
740,-0.0198,-0.2722,1.1787
741,-0.1097,-0.1957,1.1262
742,-0.1533,-0.0798,1.0569
743,-0.1234,-0.0076,0.9260
744,-0.0635,-0.0761,0.8887
745,0.0094,-0.1141,0.8477
746,0.0767,-0.1505,0.8929
747,0.0791,-0.1285,1.0102
748,-0.0688,0.0451,1.0355
749,-0.1766,0.0917,1.0334
750,-0.2072,0.1005,1.0778
751,-0.1833,-0.0700,1.1298
752,0.0824,-0.3970,1.2398
753,0.1024,-0.4956,1.3090
754,0.0541,-0.2466,1.1286
755,-0.0576,-0.0219,1.0006
756,-0.1292,0.1691,0.8743
757,-0.0791,0.0300,0.8670
758,0.2085,-0.2428,0.9540
759,0.3315,-0.3176,1.0151
760,0.2171,-0.1680,1.0593
761,-0.1209,0.1418,1.0902
762,-0.2691,0.1914,1.1221
763,-0.2410,0.0966,1.1025
764,-0.1587,-0.0793,1.1914
765,0.0737,-0.3417,1.2067
