Sample,X,Y,Z
393,0.0510,-0.0990,1.1312
394,-0.1028,0.0783,1.1111
395,-0.3025,0.2015,1.1563
396,-0.1899,0.0615,1.0159
397,-0.0062,-0.1646,1.1062
398,0.0458,-0.3074,1.1233
399,0.1016,-0.4493,1.2841
400,-0.1472,-0.0927,1.1758
401,-0.4457,0.3047,0.9524
402,-0.4077,0.1749,0.9029
403,-0.2247,0.0494,0.8320
404,0.1060,-0.3846,0.9822
405,0.4182,-0.6090,1.0660
406,0.1882,-0.2092,1.0137
407,-0.1293,0.1672,0.8932
408,-0.3650,0.3159,0.9246
409,-0.2102,-0.0140,1.0209
410,0.2195,-0.3743,1.1434
411,0.2300,-0.3896,1.2776
412,0.1735,-0.3402,1.2754
413,-0.1881,0.0870,1.2251
414,-0.4008,0.2723,1.0433
415,-0.0737,-0.0461,1.0967
416,0.2219,-0.2304,1.0545
417,0.4169,-0.3460,1.0120
418,0.3042,-0.2005,1.0143
419,-0.0281,0.0947,0.9307
420,-0.0302,0.0607,1.0057
421,0.0042,-0.0571,1.0837
422,0.1275,-0.2167,1.1887
423,0.0635,-0.2150,1.2378
424,-0.1790,-0.0094,1.2123
425,-0.1843,-0.0992,1.1378
426,-0.0629,-0.1496,1.1252
427,0.0775,-0.2700,0.9732
428,0.2439,-0.3496,0.9871
429,0.0839,-0.0214,0.8442
430,-0.1346,0.1424,0.8951
431,-0.2714,0.2134,0.9044
432,-0.3215,0.1596,0.9192
433,-0.0820,-0.2156,1.1501
434,0.1940,-0.5702,1.2786
435,0.1269,-0.2888,1.3156
436,-0.1519,0.1324,0.9786
437,-0.3815,0.3394,0.9425
438,-0.4559,0.2673,0.9326
439,-0.1585,-0.1102,1.0286
440,0.3450,-0.6622,1.1669
441,0.5648,-0.6956,1.2513
442,0.2705,-0.2811,1.0995
443,-0.1324,0.2081,0.9100
444,-0.3982,0.3630,0.8699
445,-0.2119,0.1128,0.9473
446,0.0354,-0.1782,1.0934
447,0.2097,-0.4573,1.2219
448,0.2825,-0.5358,1.2963
449,-0.0287,-0.1627,1.2018
450,-0.2109,0.2189,0.9541
451,-0.1745,0.1396,0.9861
452,-0.1040,0.0895,0.9883
453,-0.0361,-0.0643,1.0935
454,0.1460,-0.3099,1.1331
455,0.3043,-0.3813,1.1077
456,0.2200,-0.2751,1.1503
457,0.0684,-0.0500,1.0024
458,-0.0744,0.0515,0.9706
459,-0.0881,0.0618,0.9828
460,-0.1230,0.0195,1.0146
461,-0.0235,-0.1965,1.0435
462,0.1392,-0.3411,1.1371
463,-0.0114,-0.2197,1.1672
